vacc_date,Zip,count_given,dose_nbr,protocol
1/6/2021,37228,3,2,two-shot
1/6/2021,,6,1,two-shot
1/6/2021,,1,2,two-shot
1/7/2021,37013,72,1,two-shot
1/7/2021,37013,23,2,two-shot
1/7/2021,37072,19,1,two-shot
1/7/2021,37072,24,2,two-shot
1/7/2021,37076,44,1,two-shot
1/7/2021,37076,27,2,two-shot
1/7/2021,37080,7,1,two-shot
1/7/2021,37080,6,2,two-shot
1/7/2021,37115,33,1,two-shot
1/7/2021,37115,7,2,two-shot
1/7/2021,37138,32,1,two-shot
1/7/2021,37138,12,2,two-shot
1/7/2021,37189,6,1,two-shot
1/7/2021,37189,6,2,two-shot
1/7/2021,37201,2,1,two-shot
1/7/2021,37201,1,2,two-shot
1/7/2021,37203,107,1,two-shot
1/7/2021,37203,52,2,two-shot
1/7/2021,37204,18,1,two-shot
1/7/2021,37204,24,2,two-shot
1/7/2021,37205,122,1,two-shot
1/7/2021,37205,99,2,two-shot
1/7/2021,37206,27,1,two-shot
1/7/2021,37206,12,2,two-shot
1/7/2021,37207,42,1,two-shot
1/7/2021,37207,18,2,two-shot
1/7/2021,37208,26,1,two-shot
1/7/2021,37208,23,2,two-shot
1/7/2021,37209,89,1,two-shot
1/7/2021,37209,47,2,two-shot
1/7/2021,37210,12,1,two-shot
1/7/2021,37210,5,2,two-shot
1/7/2021,37211,74,1,two-shot
1/7/2021,37211,30,2,two-shot
1/7/2021,37212,51,1,two-shot
1/7/2021,37212,13,2,two-shot
1/7/2021,37214,66,1,two-shot
1/7/2021,37214,11,2,two-shot
1/7/2021,37215,50,1,two-shot
1/7/2021,37215,61,2,two-shot
1/7/2021,37216,35,1,two-shot
1/7/2021,37216,12,2,two-shot
1/7/2021,37217,23,1,two-shot
1/7/2021,37217,7,2,two-shot
1/7/2021,37218,16,1,two-shot
1/7/2021,37218,7,2,two-shot
1/7/2021,37219,1,1,two-shot
1/7/2021,37219,2,2,two-shot
1/7/2021,37220,20,1,two-shot
1/7/2021,37220,10,2,two-shot
1/7/2021,37221,105,1,two-shot
1/7/2021,37221,45,2,two-shot
1/7/2021,37228,10,1,two-shot
1/7/2021,,7,1,two-shot
1/7/2021,,1,2,two-shot
1/8/2021,37013,100,1,two-shot
1/8/2021,37013,60,2,two-shot
1/8/2021,37027,1,1,two-shot
1/8/2021,37072,48,1,two-shot
1/8/2021,37072,36,2,two-shot
1/8/2021,37076,22,1,two-shot
1/8/2021,37076,63,2,two-shot
1/8/2021,37080,4,1,two-shot
1/8/2021,37080,8,2,two-shot
1/8/2021,37115,73,1,two-shot
1/8/2021,37115,19,2,two-shot
1/8/2021,37138,19,1,two-shot
1/8/2021,37138,35,2,two-shot
1/8/2021,37189,7,1,two-shot
1/8/2021,37189,6,2,two-shot
1/8/2021,37201,1,2,two-shot
1/8/2021,37203,41,1,two-shot
1/8/2021,37203,163,2,two-shot
1/8/2021,37204,34,1,two-shot
1/8/2021,37204,89,2,two-shot
1/8/2021,37205,151,1,two-shot
1/8/2021,37205,217,2,two-shot
1/8/2021,37206,27,1,two-shot
1/8/2021,37206,69,2,two-shot
1/8/2021,37207,22,1,two-shot
1/8/2021,37207,33,2,two-shot
1/8/2021,37208,18,1,two-shot
1/8/2021,37208,44,2,two-shot
1/8/2021,37209,62,1,two-shot
1/8/2021,37209,205,2,two-shot
1/8/2021,37210,20,1,two-shot
1/8/2021,37210,17,2,two-shot
1/8/2021,37211,67,1,two-shot
1/8/2021,37211,99,2,two-shot
1/8/2021,37212,27,1,two-shot
1/8/2021,37212,106,2,two-shot
1/8/2021,37214,27,1,two-shot
1/8/2021,37214,41,2,two-shot
1/8/2021,37215,69,1,two-shot
1/8/2021,37215,158,2,two-shot
1/8/2021,37216,19,1,two-shot
1/8/2021,37216,32,2,two-shot
1/8/2021,37217,13,1,two-shot
1/8/2021,37217,13,2,two-shot
1/8/2021,37218,13,1,two-shot
1/8/2021,37218,12,2,two-shot
1/8/2021,37219,2,1,two-shot
1/8/2021,37219,3,2,two-shot
1/8/2021,37220,23,1,two-shot
1/8/2021,37220,28,2,two-shot
1/8/2021,37221,88,1,two-shot
1/8/2021,37221,143,2,two-shot
1/8/2021,37228,3,1,two-shot
1/8/2021,37228,1,2,two-shot
1/8/2021,,5,1,two-shot
1/8/2021,,5,2,two-shot
1/9/2021,37013,60,1,two-shot
1/9/2021,37013,26,2,two-shot
1/9/2021,37072,16,1,two-shot
1/9/2021,37072,13,2,two-shot
1/9/2021,37076,34,1,two-shot
1/9/2021,37076,17,2,two-shot
1/9/2021,37080,6,1,two-shot
1/9/2021,37080,2,2,two-shot
1/9/2021,37115,25,1,two-shot
1/9/2021,37115,9,2,two-shot
1/9/2021,37138,14,1,two-shot
1/9/2021,37138,14,2,two-shot
1/9/2021,37189,3,1,two-shot
1/9/2021,37189,1,2,two-shot
1/9/2021,37201,1,1,two-shot
1/9/2021,37201,2,2,two-shot
1/9/2021,37203,4,1,two-shot
1/9/2021,37203,89,2,two-shot
1/9/2021,37204,20,1,two-shot
1/9/2021,37204,72,2,two-shot
1/9/2021,37205,119,1,two-shot
1/9/2021,37205,159,2,two-shot
1/9/2021,37206,12,1,two-shot
1/9/2021,37206,30,2,two-shot
1/9/2021,37207,9,1,two-shot
1/9/2021,37207,18,2,two-shot
1/9/2021,37208,6,1,two-shot
1/9/2021,37208,30,2,two-shot
1/9/2021,37209,35,1,two-shot
1/9/2021,37209,99,2,two-shot
1/9/2021,37210,8,1,two-shot
1/9/2021,37210,8,2,two-shot
1/9/2021,37211,36,1,two-shot
1/9/2021,37211,43,2,two-shot
1/9/2021,37212,13,1,two-shot
1/9/2021,37212,91,2,two-shot
1/9/2021,37214,28,1,two-shot
1/9/2021,37214,18,2,two-shot
1/9/2021,37215,97,1,two-shot
1/9/2021,37215,104,2,two-shot
1/9/2021,37216,6,1,two-shot
1/9/2021,37216,17,2,two-shot
1/9/2021,37217,7,1,two-shot
1/9/2021,37217,9,2,two-shot
1/9/2021,37218,11,1,two-shot
1/9/2021,37218,3,2,two-shot
1/9/2021,37219,3,1,two-shot
1/9/2021,37219,3,2,two-shot
1/9/2021,37220,25,1,two-shot
1/9/2021,37220,22,2,two-shot
1/9/2021,37221,65,1,two-shot
1/9/2021,37221,85,2,two-shot
1/9/2021,37228,2,2,two-shot
1/9/2021,,3,1,two-shot
1/9/2021,,4,2,two-shot
1/10/2021,37013,91,1,two-shot
1/10/2021,37013,34,2,two-shot
1/10/2021,37072,27,1,two-shot
1/10/2021,37072,27,2,two-shot
1/10/2021,37076,66,1,two-shot
1/10/2021,37076,41,2,two-shot
1/10/2021,37080,4,1,two-shot
1/10/2021,37080,1,2,two-shot
1/10/2021,37115,30,1,two-shot
1/10/2021,37115,17,2,two-shot
1/10/2021,37138,31,1,two-shot
1/10/2021,37138,11,2,two-shot
1/10/2021,37189,9,1,two-shot
1/10/2021,37189,3,2,two-shot
1/10/2021,37201,3,2,two-shot
1/10/2021,37203,44,1,two-shot
1/10/2021,37203,85,2,two-shot
1/10/2021,37204,39,1,two-shot
1/10/2021,37204,46,2,two-shot
1/10/2021,37205,146,1,two-shot
1/10/2021,37205,64,2,two-shot
1/10/2021,37206,27,1,two-shot
1/10/2021,37206,45,2,two-shot
1/10/2021,37207,30,1,two-shot
1/10/2021,37207,18,2,two-shot
1/10/2021,37208,8,1,two-shot
1/10/2021,37208,32,2,two-shot
1/10/2021,37209,38,1,two-shot
1/10/2021,37209,88,2,two-shot
1/10/2021,37210,10,1,two-shot
1/10/2021,37210,9,2,two-shot
1/10/2021,37211,75,1,two-shot
1/10/2021,37211,49,2,two-shot
1/10/2021,37212,43,1,two-shot
1/10/2021,37212,64,2,two-shot
1/10/2021,37214,59,1,two-shot
1/10/2021,37214,23,2,two-shot
1/10/2021,37215,112,1,two-shot
1/10/2021,37215,81,2,two-shot
1/10/2021,37216,9,1,two-shot
1/10/2021,37216,13,2,two-shot
1/10/2021,37217,32,1,two-shot
1/10/2021,37217,7,2,two-shot
1/10/2021,37218,12,1,two-shot
1/10/2021,37218,12,2,two-shot
1/10/2021,37219,1,1,two-shot
1/10/2021,37219,4,2,two-shot
1/10/2021,37220,25,1,two-shot
1/10/2021,37220,15,2,two-shot
1/10/2021,37221,125,1,two-shot
1/10/2021,37221,94,2,two-shot
1/10/2021,37228,2,1,two-shot
1/10/2021,37228,2,2,two-shot
1/10/2021,,2,1,two-shot
1/10/2021,,3,2,two-shot
1/11/2021,37013,66,1,two-shot
1/11/2021,37013,72,2,two-shot
1/11/2021,37027,1,1,two-shot
1/11/2021,37072,44,1,two-shot
1/11/2021,37072,25,2,two-shot
1/11/2021,37076,64,1,two-shot
1/11/2021,37076,41,2,two-shot
1/11/2021,37080,6,1,two-shot
1/11/2021,37080,4,2,two-shot
1/11/2021,37115,55,1,two-shot
1/11/2021,37115,35,2,two-shot
1/11/2021,37138,34,1,two-shot
1/11/2021,37138,27,2,two-shot
1/11/2021,37189,2,1,two-shot
1/11/2021,37189,4,2,two-shot
1/11/2021,37201,3,1,two-shot
1/11/2021,37201,2,2,two-shot
1/11/2021,37203,72,1,two-shot
1/11/2021,37203,80,2,two-shot
1/11/2021,37204,43,1,two-shot
1/11/2021,37204,39,2,two-shot
1/11/2021,37205,108,1,two-shot
1/11/2021,37205,119,2,two-shot
1/11/2021,37206,34,1,two-shot
1/11/2021,37206,35,2,two-shot
1/11/2021,37207,47,1,two-shot
1/11/2021,37207,18,2,two-shot
1/11/2021,37208,81,1,two-shot
1/11/2021,37208,26,2,two-shot
1/11/2021,37209,87,1,two-shot
1/11/2021,37209,86,2,two-shot
1/11/2021,37210,12,1,two-shot
1/11/2021,37210,13,2,two-shot
1/11/2021,37211,76,1,two-shot
1/11/2021,37211,65,2,two-shot
1/11/2021,37212,44,1,two-shot
1/11/2021,37212,37,2,two-shot
1/11/2021,37213,1,1,two-shot
1/11/2021,37214,41,1,two-shot
1/11/2021,37214,35,2,two-shot
1/11/2021,37215,72,1,two-shot
1/11/2021,37215,58,2,two-shot
1/11/2021,37216,38,1,two-shot
1/11/2021,37216,26,2,two-shot
1/11/2021,37217,29,1,two-shot
1/11/2021,37217,8,2,two-shot
1/11/2021,37218,14,1,two-shot
1/11/2021,37218,8,2,two-shot
1/11/2021,37219,3,1,two-shot
1/11/2021,37219,2,2,two-shot
1/11/2021,37220,17,1,two-shot
1/11/2021,37220,9,2,two-shot
1/11/2021,37221,79,1,two-shot
1/11/2021,37221,71,2,two-shot
1/11/2021,37228,6,1,two-shot
1/11/2021,,8,1,two-shot
1/11/2021,,3,2,two-shot
1/12/2021,37013,141,1,two-shot
1/12/2021,37013,39,2,two-shot
1/12/2021,37072,64,1,two-shot
1/12/2021,37072,20,2,two-shot
1/12/2021,37076,43,1,two-shot
1/12/2021,37076,31,2,two-shot
1/12/2021,37080,10,1,two-shot
1/12/2021,37080,7,2,two-shot
1/12/2021,37115,39,1,two-shot
1/12/2021,37115,12,2,two-shot
1/12/2021,37138,38,1,two-shot
1/12/2021,37138,15,2,two-shot
1/12/2021,37189,2,1,two-shot
1/12/2021,37189,1,2,two-shot
1/12/2021,37201,4,1,two-shot
1/12/2021,37201,2,2,two-shot
1/12/2021,37203,88,1,two-shot
1/12/2021,37203,78,2,two-shot
1/12/2021,37204,40,1,two-shot
1/12/2021,37204,43,2,two-shot
1/12/2021,37205,90,1,two-shot
1/12/2021,37205,80,2,two-shot
1/12/2021,37206,30,1,two-shot
1/12/2021,37206,40,2,two-shot
1/12/2021,37207,41,1,two-shot
1/12/2021,37207,24,2,two-shot
1/12/2021,37208,99,1,two-shot
1/12/2021,37208,27,2,two-shot
1/12/2021,37209,120,1,two-shot
1/12/2021,37209,97,2,two-shot
1/12/2021,37210,19,1,two-shot
1/12/2021,37210,9,2,two-shot
1/12/2021,37211,124,1,two-shot
1/12/2021,37211,63,2,two-shot
1/12/2021,37212,39,1,two-shot
1/12/2021,37212,49,2,two-shot
1/12/2021,37213,1,2,two-shot
1/12/2021,37214,42,1,two-shot
1/12/2021,37214,25,2,two-shot
1/12/2021,37215,71,1,two-shot
1/12/2021,37215,59,2,two-shot
1/12/2021,37216,33,1,two-shot
1/12/2021,37216,14,2,two-shot
1/12/2021,37217,25,1,two-shot
1/12/2021,37217,18,2,two-shot
1/12/2021,37218,16,1,two-shot
1/12/2021,37218,2,2,two-shot
1/12/2021,37219,2,1,two-shot
1/12/2021,37219,2,2,two-shot
1/12/2021,37220,12,1,two-shot
1/12/2021,37220,16,2,two-shot
1/12/2021,37221,79,1,two-shot
1/12/2021,37221,72,2,two-shot
1/12/2021,37228,10,1,two-shot
1/12/2021,37228,2,2,two-shot
1/12/2021,37238,1,2,two-shot
1/12/2021,,8,1,two-shot
1/12/2021,,6,2,two-shot
1/13/2021,37013,59,1,two-shot
1/13/2021,37013,31,2,two-shot
1/13/2021,37072,69,1,two-shot
1/13/2021,37072,18,2,two-shot
1/13/2021,37076,234,1,two-shot
1/13/2021,37076,12,2,two-shot
1/13/2021,37080,2,1,two-shot
1/13/2021,37080,1,2,two-shot
1/13/2021,37115,39,1,two-shot
1/13/2021,37115,6,2,two-shot
1/13/2021,37138,30,1,two-shot
1/13/2021,37138,19,2,two-shot
1/13/2021,37189,4,1,two-shot
1/13/2021,37201,2,1,two-shot
1/13/2021,37201,1,2,two-shot
1/13/2021,37203,41,1,two-shot
1/13/2021,37203,52,2,two-shot
1/13/2021,37204,16,1,two-shot
1/13/2021,37204,21,2,two-shot
1/13/2021,37205,458,1,two-shot
1/13/2021,37205,52,2,two-shot
1/13/2021,37206,29,1,two-shot
1/13/2021,37206,35,2,two-shot
1/13/2021,37207,37,1,two-shot
1/13/2021,37207,25,2,two-shot
1/13/2021,37208,80,1,two-shot
1/13/2021,37208,17,2,two-shot
1/13/2021,37209,86,1,two-shot
1/13/2021,37209,65,2,two-shot
1/13/2021,37210,12,1,two-shot
1/13/2021,37210,12,2,two-shot
1/13/2021,37211,65,1,two-shot
1/13/2021,37211,44,2,two-shot
1/13/2021,37212,19,1,two-shot
1/13/2021,37212,46,2,two-shot
1/13/2021,37213,1,2,two-shot
1/13/2021,37214,30,1,two-shot
1/13/2021,37214,20,2,two-shot
1/13/2021,37215,32,1,two-shot
1/13/2021,37215,48,2,two-shot
1/13/2021,37216,25,1,two-shot
1/13/2021,37216,17,2,two-shot
1/13/2021,37217,25,1,two-shot
1/13/2021,37217,11,2,two-shot
1/13/2021,37218,21,1,two-shot
1/13/2021,37218,11,2,two-shot
1/13/2021,37219,3,1,two-shot
1/13/2021,37219,3,2,two-shot
1/13/2021,37220,6,1,two-shot
1/13/2021,37220,6,2,two-shot
1/13/2021,37221,181,1,two-shot
1/13/2021,37221,76,2,two-shot
1/13/2021,37228,9,1,two-shot
1/13/2021,37228,3,2,two-shot
1/13/2021,37238,1,1,two-shot
1/13/2021,,7,1,two-shot
1/13/2021,,1,2,two-shot
1/14/2021,37013,122,1,two-shot
1/14/2021,37013,18,2,two-shot
1/14/2021,37072,41,1,two-shot
1/14/2021,37072,5,2,two-shot
1/14/2021,37076,36,1,two-shot
1/14/2021,37076,15,2,two-shot
1/14/2021,37080,10,1,two-shot
1/14/2021,37080,3,2,two-shot
1/14/2021,37115,20,1,two-shot
1/14/2021,37115,12,2,two-shot
1/14/2021,37138,28,1,two-shot
1/14/2021,37138,16,2,two-shot
1/14/2021,37189,4,1,two-shot
1/14/2021,37189,1,2,two-shot
1/14/2021,37201,4,1,two-shot
1/14/2021,37203,35,1,two-shot
1/14/2021,37203,26,2,two-shot
1/14/2021,37204,25,1,two-shot
1/14/2021,37204,31,2,two-shot
1/14/2021,37205,251,1,two-shot
1/14/2021,37205,42,2,two-shot
1/14/2021,37206,36,1,two-shot
1/14/2021,37206,16,2,two-shot
1/14/2021,37207,48,1,two-shot
1/14/2021,37207,14,2,two-shot
1/14/2021,37208,19,1,two-shot
1/14/2021,37208,14,2,two-shot
1/14/2021,37209,77,1,two-shot
1/14/2021,37209,74,2,two-shot
1/14/2021,37210,12,1,two-shot
1/14/2021,37210,1,2,two-shot
1/14/2021,37211,82,1,two-shot
1/14/2021,37211,40,2,two-shot
1/14/2021,37212,58,1,two-shot
1/14/2021,37212,30,2,two-shot
1/14/2021,37214,36,1,two-shot
1/14/2021,37214,16,2,two-shot
1/14/2021,37215,54,1,two-shot
1/14/2021,37215,31,2,two-shot
1/14/2021,37216,28,1,two-shot
1/14/2021,37216,14,2,two-shot
1/14/2021,37217,23,1,two-shot
1/14/2021,37217,8,2,two-shot
1/14/2021,37218,26,1,two-shot
1/14/2021,37218,1,2,two-shot
1/14/2021,37219,8,1,two-shot
1/14/2021,37219,4,2,two-shot
1/14/2021,37220,8,1,two-shot
1/14/2021,37220,8,2,two-shot
1/14/2021,37221,92,1,two-shot
1/14/2021,37221,62,2,two-shot
1/14/2021,37228,4,1,two-shot
1/14/2021,37228,4,2,two-shot
1/14/2021,,5,1,two-shot
1/14/2021,,1,2,two-shot
1/15/2021,37013,159,1,two-shot
1/15/2021,37013,45,2,two-shot
1/15/2021,37027,4,1,two-shot
1/15/2021,37072,32,1,two-shot
1/15/2021,37072,18,2,two-shot
1/15/2021,37076,39,1,two-shot
1/15/2021,37076,21,2,two-shot
1/15/2021,37080,6,1,two-shot
1/15/2021,37080,4,2,two-shot
1/15/2021,37115,30,1,two-shot
1/15/2021,37115,11,2,two-shot
1/15/2021,37138,39,1,two-shot
1/15/2021,37138,9,2,two-shot
1/15/2021,37189,5,1,two-shot
1/15/2021,37189,2,2,two-shot
1/15/2021,37201,3,2,two-shot
1/15/2021,37203,36,1,two-shot
1/15/2021,37203,39,2,two-shot
1/15/2021,37204,23,1,two-shot
1/15/2021,37204,23,2,two-shot
1/15/2021,37205,159,1,two-shot
1/15/2021,37205,129,2,two-shot
1/15/2021,37206,24,1,two-shot
1/15/2021,37206,31,2,two-shot
1/15/2021,37207,38,1,two-shot
1/15/2021,37207,16,2,two-shot
1/15/2021,37208,27,1,two-shot
1/15/2021,37208,16,2,two-shot
1/15/2021,37209,72,1,two-shot
1/15/2021,37209,67,2,two-shot
1/15/2021,37210,13,1,two-shot
1/15/2021,37210,9,2,two-shot
1/15/2021,37211,95,1,two-shot
1/15/2021,37211,44,2,two-shot
1/15/2021,37212,34,1,two-shot
1/15/2021,37212,61,2,two-shot
1/15/2021,37214,40,1,two-shot
1/15/2021,37214,19,2,two-shot
1/15/2021,37215,79,1,two-shot
1/15/2021,37215,62,2,two-shot
1/15/2021,37216,18,1,two-shot
1/15/2021,37216,18,2,two-shot
1/15/2021,37217,38,1,two-shot
1/15/2021,37217,18,2,two-shot
1/15/2021,37218,15,1,two-shot
1/15/2021,37218,15,2,two-shot
1/15/2021,37219,8,1,two-shot
1/15/2021,37219,2,2,two-shot
1/15/2021,37220,14,1,two-shot
1/15/2021,37220,12,2,two-shot
1/15/2021,37221,201,1,two-shot
1/15/2021,37221,72,2,two-shot
1/15/2021,37228,1,2,two-shot
1/15/2021,,46,1,two-shot
1/15/2021,,5,2,two-shot
1/16/2021,37013,79,1,two-shot
1/16/2021,37013,32,2,two-shot
1/16/2021,37027,3,1,two-shot
1/16/2021,37027,1,2,two-shot
1/16/2021,37072,31,1,two-shot
1/16/2021,37072,21,2,two-shot
1/16/2021,37076,71,1,two-shot
1/16/2021,37076,33,2,two-shot
1/16/2021,37080,11,1,two-shot
1/16/2021,37080,2,2,two-shot
1/16/2021,37115,28,1,two-shot
1/16/2021,37115,15,2,two-shot
1/16/2021,37138,19,1,two-shot
1/16/2021,37138,25,2,two-shot
1/16/2021,37189,10,1,two-shot
1/16/2021,37189,4,2,two-shot
1/16/2021,37201,1,1,two-shot
1/16/2021,37201,1,2,two-shot
1/16/2021,37203,16,1,two-shot
1/16/2021,37203,32,2,two-shot
1/16/2021,37204,30,1,two-shot
1/16/2021,37204,26,2,two-shot
1/16/2021,37205,181,1,two-shot
1/16/2021,37205,68,2,two-shot
1/16/2021,37206,29,1,two-shot
1/16/2021,37206,37,2,two-shot
1/16/2021,37207,62,1,two-shot
1/16/2021,37207,23,2,two-shot
1/16/2021,37208,30,1,two-shot
1/16/2021,37208,23,2,two-shot
1/16/2021,37209,56,1,two-shot
1/16/2021,37209,66,2,two-shot
1/16/2021,37210,8,1,two-shot
1/16/2021,37210,8,2,two-shot
1/16/2021,37211,60,1,two-shot
1/16/2021,37211,57,2,two-shot
1/16/2021,37212,26,1,two-shot
1/16/2021,37212,41,2,two-shot
1/16/2021,37214,45,1,two-shot
1/16/2021,37214,22,2,two-shot
1/16/2021,37215,139,1,two-shot
1/16/2021,37215,53,2,two-shot
1/16/2021,37216,27,1,two-shot
1/16/2021,37216,21,2,two-shot
1/16/2021,37217,27,1,two-shot
1/16/2021,37217,13,2,two-shot
1/16/2021,37218,85,1,two-shot
1/16/2021,37218,11,2,two-shot
1/16/2021,37219,3,1,two-shot
1/16/2021,37219,2,2,two-shot
1/16/2021,37220,32,1,two-shot
1/16/2021,37220,13,2,two-shot
1/16/2021,37221,131,1,two-shot
1/16/2021,37221,85,2,two-shot
1/16/2021,37228,5,1,two-shot
1/16/2021,37228,2,2,two-shot
1/16/2021,,5,1,two-shot
1/16/2021,,6,2,two-shot
1/17/2021,37013,25,1,two-shot
1/17/2021,37013,16,2,two-shot
1/17/2021,37072,16,1,two-shot
1/17/2021,37072,5,2,two-shot
1/17/2021,37076,41,1,two-shot
1/17/2021,37076,18,2,two-shot
1/17/2021,37080,7,1,two-shot
1/17/2021,37080,3,2,two-shot
1/17/2021,37115,13,1,two-shot
1/17/2021,37115,6,2,two-shot
1/17/2021,37138,21,1,two-shot
1/17/2021,37138,5,2,two-shot
1/17/2021,37189,2,1,two-shot
1/17/2021,37189,1,2,two-shot
1/17/2021,37201,2,1,two-shot
1/17/2021,37201,2,2,two-shot
1/17/2021,37203,10,1,two-shot
1/17/2021,37203,29,2,two-shot
1/17/2021,37204,14,1,two-shot
1/17/2021,37204,19,2,two-shot
1/17/2021,37205,111,1,two-shot
1/17/2021,37205,40,2,two-shot
1/17/2021,37206,10,1,two-shot
1/17/2021,37206,14,2,two-shot
1/17/2021,37207,9,1,two-shot
1/17/2021,37207,10,2,two-shot
1/17/2021,37208,10,1,two-shot
1/17/2021,37208,17,2,two-shot
1/17/2021,37209,32,1,two-shot
1/17/2021,37209,48,2,two-shot
1/17/2021,37210,6,1,two-shot
1/17/2021,37210,10,2,two-shot
1/17/2021,37211,48,1,two-shot
1/17/2021,37211,34,2,two-shot
1/17/2021,37212,12,1,two-shot
1/17/2021,37212,24,2,two-shot
1/17/2021,37214,37,1,two-shot
1/17/2021,37214,23,2,two-shot
1/17/2021,37215,116,1,two-shot
1/17/2021,37215,33,2,two-shot
1/17/2021,37216,16,1,two-shot
1/17/2021,37216,11,2,two-shot
1/17/2021,37217,9,1,two-shot
1/17/2021,37217,5,2,two-shot
1/17/2021,37218,9,1,two-shot
1/17/2021,37218,2,2,two-shot
1/17/2021,37219,1,1,two-shot
1/17/2021,37219,1,2,two-shot
1/17/2021,37220,15,1,two-shot
1/17/2021,37220,3,2,two-shot
1/17/2021,37221,91,1,two-shot
1/17/2021,37221,69,2,two-shot
1/17/2021,37228,1,2,two-shot
1/17/2021,,2,1,two-shot
1/17/2021,,2,2,two-shot
1/18/2021,37013,80,1,two-shot
1/18/2021,37013,112,2,two-shot
1/18/2021,37027,3,1,two-shot
1/18/2021,37072,53,1,two-shot
1/18/2021,37072,66,2,two-shot
1/18/2021,37076,32,1,two-shot
1/18/2021,37076,61,2,two-shot
1/18/2021,37080,7,1,two-shot
1/18/2021,37080,14,2,two-shot
1/18/2021,37115,35,1,two-shot
1/18/2021,37115,53,2,two-shot
1/18/2021,37138,27,1,two-shot
1/18/2021,37138,31,2,two-shot
1/18/2021,37189,7,1,two-shot
1/18/2021,37189,13,2,two-shot
1/18/2021,37201,3,1,two-shot
1/18/2021,37201,2,2,two-shot
1/18/2021,37203,15,1,two-shot
1/18/2021,37203,62,2,two-shot
1/18/2021,37204,18,1,two-shot
1/18/2021,37204,37,2,two-shot
1/18/2021,37205,51,1,two-shot
1/18/2021,37205,89,2,two-shot
1/18/2021,37206,22,1,two-shot
1/18/2021,37206,36,2,two-shot
1/18/2021,37207,34,1,two-shot
1/18/2021,37207,54,2,two-shot
1/18/2021,37208,26,1,two-shot
1/18/2021,37208,28,2,two-shot
1/18/2021,37209,32,1,two-shot
1/18/2021,37209,110,2,two-shot
1/18/2021,37210,3,1,two-shot
1/18/2021,37210,16,2,two-shot
1/18/2021,37211,66,1,two-shot
1/18/2021,37211,85,2,two-shot
1/18/2021,37212,18,1,two-shot
1/18/2021,37212,36,2,two-shot
1/18/2021,37213,1,1,two-shot
1/18/2021,37213,1,2,two-shot
1/18/2021,37214,29,1,two-shot
1/18/2021,37214,49,2,two-shot
1/18/2021,37215,67,1,two-shot
1/18/2021,37215,36,2,two-shot
1/18/2021,37216,16,1,two-shot
1/18/2021,37216,20,2,two-shot
1/18/2021,37217,22,1,two-shot
1/18/2021,37217,29,2,two-shot
1/18/2021,37218,19,1,two-shot
1/18/2021,37218,23,2,two-shot
1/18/2021,37219,5,2,two-shot
1/18/2021,37220,12,1,two-shot
1/18/2021,37220,15,2,two-shot
1/18/2021,37221,89,1,two-shot
1/18/2021,37221,133,2,two-shot
1/18/2021,37228,3,1,two-shot
1/18/2021,37228,5,2,two-shot
1/18/2021,,25,1,two-shot
1/18/2021,,3,2,two-shot
1/19/2021,37013,126,1,two-shot
1/19/2021,37013,102,2,two-shot
1/19/2021,37027,1,1,two-shot
1/19/2021,37069,1,1,two-shot
1/19/2021,37072,33,1,two-shot
1/19/2021,37072,84,2,two-shot
1/19/2021,37076,39,1,two-shot
1/19/2021,37076,80,2,two-shot
1/19/2021,37080,8,1,two-shot
1/19/2021,37080,22,2,two-shot
1/19/2021,37115,65,1,two-shot
1/19/2021,37115,52,2,two-shot
1/19/2021,37138,30,1,two-shot
1/19/2021,37138,51,2,two-shot
1/19/2021,37189,7,1,two-shot
1/19/2021,37189,6,2,two-shot
1/19/2021,37201,1,1,two-shot
1/19/2021,37201,1,2,two-shot
1/19/2021,37203,15,1,two-shot
1/19/2021,37203,90,2,two-shot
1/19/2021,37204,12,1,two-shot
1/19/2021,37204,42,2,two-shot
1/19/2021,37205,58,1,two-shot
1/19/2021,37205,102,2,two-shot
1/19/2021,37206,15,1,two-shot
1/19/2021,37206,46,2,two-shot
1/19/2021,37207,43,1,two-shot
1/19/2021,37207,63,2,two-shot
1/19/2021,37208,23,1,two-shot
1/19/2021,37208,46,2,two-shot
1/19/2021,37209,26,1,two-shot
1/19/2021,37209,144,2,two-shot
1/19/2021,37210,14,1,two-shot
1/19/2021,37210,13,2,two-shot
1/19/2021,37211,71,1,two-shot
1/19/2021,37211,114,2,two-shot
1/19/2021,37212,17,1,two-shot
1/19/2021,37212,50,2,two-shot
1/19/2021,37213,2,2,two-shot
1/19/2021,37214,34,1,two-shot
1/19/2021,37214,59,2,two-shot
1/19/2021,37215,59,1,two-shot
1/19/2021,37215,41,2,two-shot
1/19/2021,37216,14,1,two-shot
1/19/2021,37216,35,2,two-shot
1/19/2021,37217,22,1,two-shot
1/19/2021,37217,45,2,two-shot
1/19/2021,37218,12,1,two-shot
1/19/2021,37218,20,2,two-shot
1/19/2021,37219,2,2,two-shot
1/19/2021,37220,23,1,two-shot
1/19/2021,37220,22,2,two-shot
1/19/2021,37221,60,1,two-shot
1/19/2021,37221,147,2,two-shot
1/19/2021,37228,1,1,two-shot
1/19/2021,37228,9,2,two-shot
1/19/2021,,29,1,two-shot
1/19/2021,,9,2,two-shot
1/20/2021,37013,57,1,two-shot
1/20/2021,37013,95,2,two-shot
1/20/2021,37027,3,1,two-shot
